,conversationId,movie_sent,sequence
689,689,"[('1520', 1, 'S'), ('1755', 1, 'S'), ('1066', 1, 'S'), ('1066', 1, 'S'), ('196', 1, 'S'), ('57', 1, 'S')]",[SKR] [EG25] [EG27] [EG31] [REC] [I1520] [EG27] [EG44] [EA730] [I1755] [I1066] [I1066] [SKR] [EG25] [REC] [I196] [EA254] [I57]
690,690,"[('909', 1, 'N'), ('1808', 1, 'N'), ('59', 1, 'N'), ('1453', 1, 'S'), ('845', 1, 'S'), ('845', 1, 'N'), ('1453', 1, 'N'), ('332', 1, 'N'), ('1358', 1, 'N'), ('332', 1, 'S'), ('1358', 1, 'S'), ('606', 1, 'S')]",[SKR] [I909] [I1808] [I59] [REC] [I1453] [I845] [SKR] [I845] [I1453] [EG65] [I332] [I1358] [REC] [I332] [I1358] [EA1469] [EA607] [I606] [EA730] [EA2596]
691,691,"[('5', 1, 'N'), ('1289', 1, 'S'), ('1289', 1, 'S'), ('776', 1, 'S'), ('776', 1, 'N'), ('776', 1, 'N')]",[SKR] [I5] [REC] [I1289] [I1289] [I776] [SKR] [I776] [I776]
692,692,"[('652', 1, 'S'), ('697', 1, 'N'), ('679', 1, 'S'), ('679', 1, 'N')]",[SKR] [EG2] [EG3] [REC] [I652] [EG3] [EG2] [SKR] [I697] [REC] [EG44] [EG2] [SKR] [EA3479] [EG3] [REC] [EG3] [EG3] [EG2] [EG2] [SKR] [EG25] [REC] [I679] [SKR] [I679]
693,693,"[('1421', 1, 'S'), ('1182', 1, 'N'), ('612', 1, 'S'), ('1182', 1, 'S'), ('1182', 1, 'N'), ('1285', 1, 'S'), ('1182', 1, 'N')]",[REC] [EG46] [I1421] [EA3149] [SKR] [I1182] [REC] [I612] [I1182] [SKR] [I1182] [REC] [I1285] [SKR] [I1182]
694,694,"[('1306', 1, 'N'), ('147', 1, 'S')]",[SKR] [I1306] [REC] [I147] [EA1551]
695,695,"[('332', 1, 'N'), ('817', 1, 'N'), ('640', 1, 'S'), ('613', 1, 'S'), ('763', 1, 'S'), ('613', 1, 'N'), ('763', 1, 'N'), ('1001', 1, 'N'), ('45', 1, 'N'), ('1210', 1, 'S'), ('763', 1, 'S'), ('763', 1, 'N'), ('228', 1, 'N'), ('1212', 1, 'S')]",[SKR] [EG33] [I332] [I817] [REC] [I640] [I613] [EA2936] [EA2083] [EA3673] [I763] [SKR] [I613] [I763] [I1001] [I45] [REC] [I1210] [I763] [SKR] [I763] [I228] [REC] [EG3] [I1212]
696,696,"[('1538', 1, 'S')]",[REC] [EG65] [SKR] [EG65] [EG65] [REC] [I1538]
697,697,"[('938', 1, 'N'), ('68', 1, 'N'), ('1335', 1, 'N'), ('1034', 1, 'S'), ('1034', 1, 'N'), ('191', 1, 'S'), ('1491', 1, 'N'), ('1491', 1, 'S'), ('1295', 1, 'S')]",[REC] [EG2] [SKR] [EG2] [EG2] [REC] [EG65] [SKR] [EG65] [I938] [I68] [I1335] [REC] [I1034] [SKR] [I1034] [REC] [I191] [SKR] [I1491] [REC] [I1491] [I1295] [EA1167] [EA3624]
698,698,"[('1705', 1, 'N'), ('1024', 1, 'S'), ('1804', 1, 'S')]",[SKR] [EG2] [EG25] [EG64] [REC] [EG2] [EG25] [SKR] [I1705] [EG20] [EG20] [REC] [I1024] [EG25] [EG20] [EA3383] [I1804] [EG20]
699,699,"[('1067', 1, 'S'), ('1816', 1, 'S'), ('1666', 1, 'N'), ('1666', 1, 'S'), ('79', 1, 'N'), ('79', 1, 'N')]",[SKR] [EG2] [EG65] [REC] [EG65] [EG3] [I1067] [I1816] [SKR] [EG65] [I1666] [REC] [I1666] [SKR] [I79] [I79]
700,700,"[('966', 1, 'N'), ('196', 1, 'S'), ('383', 1, 'S'), ('67', 1, 'S')]",[SKR] [I966] [REC] [I196] [I383] [I67]
701,701,"[('57', 1, 'S'), ('1694', 1, 'N'), ('653', 1, 'N'), ('1259', 1, 'S'), ('1495', 1, 'S'), ('8', 1, 'S')]",[REC] [I57] [SKR] [I1694] [I653] [REC] [I1259] [I1495] [I8]
702,702,"[('1210', 1, 'N'), ('1520', 1, 'N'), ('30', 1, 'N'), ('1520', 1, 'S'), ('847', 1, 'N'), ('24', 1, 'S'), ('312', 1, 'S'), ('1230', 1, 'S'), ('312', 1, 'S')]",[SKR] [I1210] [I1520] [I30] [REC] [I1520] [SKR] [EA730] [REC] [EG65] [SKR] [I847] [REC] [I24] [I312] [I1230] [I312]
703,703,"[('1109', 1, 'S')]",[SKR] [EG7] [REC] [EG41] [I1109] [SKR] [EG41]
704,704,"[('14', 1, 'S'), ('510', 1, 'N'), ('908', 1, 'S'), ('1287', 1, 'N'), ('861', 1, 'S'), ('861', 1, 'N'), ('479', 1, 'S')]",[REC] [I14] [SKR] [I510] [REC] [EA3218] [SKR] [EG64] [EA3218] [EA1037] [REC] [I908] [EA1469] [EA607] [SKR] [EA607] [I1287] [EA1469] [REC] [I861] [EA1407] [SKR] [I861] [REC] [I479]
705,705,"[('1195', 1, 'S'), ('253', 1, 'S'), ('253', 1, 'S'), ('253', 1, 'S')]",[SKR] [EA2935] [EA2077] [EA3218] [EA2147] [EA3304] [REC] [EG3] [SKR] [EG3] [REC] [EA2170] [EG3] [EA3426] [I1195] [I253] [I253] [EA3426] [EA2147] [EG3] [I253]
706,706,"[('856', 1, 'N'), ('856', 1, 'S'), ('644', 1, 'S')]",[SKR] [EG3] [REC] [EG65] [EG3] [SKR] [I856] [REC] [I856] [I644] [EA926] [EA1815] [EA3473] [ED909]
707,707,"[('368', 1, 'N'), ('1026', 1, 'N'), ('1581', 1, 'S'), ('1581', 1, 'S'), ('538', 1, 'S'), ('66', 1, 'N'), ('740', 1, 'N'), ('1250', 1, 'S'), ('740', 1, 'S')]",[SKR] [EG2] [REC] [EG2] [SKR] [I368] [REC] [EG2] [SKR] [I1026] [REC] [I1581] [I1581] [EA1524] [EA584] [SKR] [EA584] [EG2] [REC] [EG2] [I538] [SKR] [I66] [I740] [EG2] [REC] [I1250] [I740]
708,708,"[('1697', 1, 'N'), ('1216', 1, 'S'), ('1216', 1, 'N'), ('1697', 1, 'N'), ('1490', 1, 'N'), ('1784', 1, 'S'), ('1358', 1, 'S'), ('1725', 1, 'S'), ('182', 1, 'S')]",[SKR] [EG27] [EG65] [EG23] [EG25] [REC] [EG23] [EG23] [SKR] [I1697] [REC] [EA1983] [I1216] [SKR] [I1216] [I1697] [I1490] [REC] [I1784] [I1358] [I1725] [I182]
709,709,"[('912', 1, 'S'), ('423', 1, 'N'), ('1300', 1, 'S')]",[SKR] [EG3] [REC] [EA10] [SKR] [EA10] [REC] [I912] [EA10] [SKR] [I423] [REC] [I1300]
710,710,"[('652', 1, 'N'), ('652', 1, 'S'), ('1656', 1, 'S')]",[SKR] [EG2] [EG3] [EA3436] [EA2857] [EA1551] [EA213] [I652] [REC] [I652] [SKR] [EG2] [EG41] [REC] [EG3] [EG41] [I1656] [EA2809] [EA672] [EA3706] [EA2611]
711,711,"[('8', 1, 'N'), ('120', 1, 'N'), ('120', 1, 'N'), ('8', 1, 'S'), ('1776', 1, 'N'), ('521', 1, 'S'), ('1470', 1, 'S'), ('521', 1, 'S'), ('521', 1, 'N'), ('1470', 1, 'N'), ('1470', 1, 'S')]",[SKR] [EA2121] [I8] [I120] [I120] [REC] [I8] [SKR] [I1776] [REC] [I521] [I1470] [I521] [SKR] [I521] [I1470] [REC] [I1470]
712,712,"[('840', 1, 'N'), ('1680', 1, 'S'), ('757', 1, 'N'), ('98', 1, 'S'), ('1274', 1, 'N'), ('726', 1, 'N'), ('98', 1, 'N'), ('385', 1, 'S'), ('385', 1, 'N'), ('50', 1, 'S'), ('98', 1, 'N')]",[REC] [EG35] [SKR] [EG7] [EG44] [I840] [REC] [I1680] [EA1454] [SKR] [I757] [EG7] [REC] [I98] [SKR] [I1274] [EA392] [I726] [EG7] [I98] [REC] [I385] [EA730] [EA213] [EG7] [SKR] [I385] [EG35] [REC] [I50] [EG35] [EA3149] [EG2] [SKR] [I98]
713,713,"[('139', 1, 'S'), ('1816', 1, 'N'), ('1816', 1, 'S'), ('709', 1, 'S'), ('1816', 1, 'N'), ('709', 1, 'S'), ('709', 1, 'S'), ('11', 1, 'S'), ('145', 1, 'S'), ('145', 1, 'N'), ('519', 1, 'N'), ('179', 1, 'S'), ('179', 1, 'S'), ('179', 1, 'N'), ('145', 1, 'N'), ('11', 1, 'N'), ('1816', 1, 'N')]",[SKR] [EG20] [EG44] [REC] [I139] [SKR] [I1816] [REC] [I1816] [I709] [SKR] [I1816] [REC] [I709] [EA1551] [I709] [I11] [I145] [SKR] [I145] [I519] [EG65] [REC] [I179] [I179] [SKR] [I179] [EG65] [I145] [I11] [I1816]
714,714,"[('1067', 1, 'S'), ('120', 1, 'S'), ('8', 1, 'S'), ('1067', 1, 'N')]",[SKR] [EG65] [EG2] [REC] [EG65] [SKR] [EG65] [REC] [I1067] [EG65] [I120] [I8] [SKR] [I1067]
715,715,"[('950', 1, 'S'), ('332', 1, 'N'), ('767', 1, 'S'), ('643', 1, 'N')]",[REC] [I950] [SKR] [I332] [REC] [I767] [SKR] [I643]
716,716,"[('226', 1, 'S')]",[SKR] [EG3] [EG65] [EG20] [EG7] [EA776] [EA2184] [EG2] [EG20] [EG3] [EG41] [REC] [I226]
717,717,"[('1688', 1, 'S'), ('1446', 1, 'S'), ('1205', 1, 'S'), ('563', 1, 'N'), ('1205', 1, 'S')]",[REC] [I1688] [I1446] [I1205] [EA984] [EA3587] [SKR] [EA984] [EA3587] [I563] [REC] [I1205]
718,718,"[('381', 1, 'S'), ('1784', 1, 'N'), ('1784', 1, 'S'), ('530', 1, 'S'), ('530', 1, 'S')]",[SKR] [EG25] [REC] [I381] [SKR] [I1784] [REC] [I1784] [SKR] [EG44] [REC] [I530] [I530]
719,719,"[('1619', 1, 'S'), ('340', 1, 'S'), ('1176', 1, 'S'), ('184', 1, 'S')]",[SKR] [EG2] [EG2] [EA3058] [REC] [I1619] [EA298] [EA753] [SKR] [EA1687] [REC] [EA1687] [I340] [I1176] [I184]
720,720,"[('1159', 1, 'N'), ('1825', 1, 'N'), ('1159', 1, 'S'), ('1825', 1, 'S'), ('29', 1, 'N'), ('29', 1, 'S'), ('29', 1, 'N'), ('72', 1, 'N'), ('121', 1, 'N'), ('121', 1, 'S'), ('1103', 1, 'S'), ('121', 1, 'S')]",[SKR] [I1159] [I1825] [REC] [I1159] [I1825] [SKR] [I29] [REC] [I29] [SKR] [I29] [I72] [I121] [REC] [I121] [I1103] [EG2] [I121]
721,721,"[('109', 1, 'N'), ('1362', 1, 'N'), ('1536', 1, 'S'), ('1362', 1, 'S'), ('1692', 1, 'S')]",[SKR] [I109] [EG3] [I1362] [REC] [I1536] [EG7] [EG44] [I1362] [EG3] [SKR] [EG3] [REC] [I1692]
722,722,"[('1816', 1, 'N'), ('1021', 1, 'S'), ('1021', 1, 'N'), ('1021', 1, 'S'), ('82', 1, 'N')]",[SKR] [EG65] [REC] [EG65] [SKR] [EG65] [I1816] [REC] [I1021] [SKR] [EG65] [I1021] [REC] [I1021] [SKR] [I82] [EG65] [REC] [EG65] [EG65]
723,723,"[('1605', 1, 'N'), ('1605', 1, 'S'), ('186', 1, 'S'), ('676', 1, 'S'), ('186', 1, 'S'), ('676', 1, 'N'), ('186', 1, 'N')]",[SKR] [EG41] [EG25] [I1605] [REC] [I1605] [SKR] [ED1114] [REC] [I186] [ED1114] [EG27] [SKR] [EG27] [REC] [EA1571] [EA2304] [EA3387] [EA1025] [SKR] [EA1571] [EA3387] [REC] [I676] [EA332] [I186] [EA1571] [SKR] [I676] [I186]
724,724,"[('385', 1, 'S'), ('1195', 1, 'N'), ('385', 1, 'S'), ('1759', 1, 'N'), ('6', 1, 'N'), ('906', 1, 'S'), ('1146', 1, 'N'), ('1315', 1, 'N'), ('1146', 1, 'S'), ('1315', 1, 'N')]",[SKR] [EA2147] [EA1679] [REC] [I385] [EA2147] [SKR] [I1195] [EA2147] [REC] [I385] [EA3426] [EA1096] [EA2193] [EA3436] [EA747] [SKR] [EA1933] [I1759] [I6] [REC] [EG3] [I906] [SKR] [I1146] [I1315] [REC] [EG3] [I1146] [SKR] [I1315]
725,725,"[('593', 1, 'S'), ('1653', 1, 'S'), ('273', 1, 'N'), ('1346', 1, 'N'), ('1346', 1, 'S'), ('1653', 1, 'N'), ('276', 1, 'N'), ('1362', 1, 'N'), ('1120', 1, 'S'), ('1653', 1, 'N'), ('1120', 1, 'N')]",[REC] [EG2] [I593] [EG2] [SKR] [EG7] [REC] [I1653] [EA2878] [SKR] [I273] [I1346] [REC] [ED489] [SKR] [ED489] [REC] [I1346] [SKR] [I1653] [REC] [EG7] [SKR] [I276] [REC] [EA234] [EG7] [EG2] [EG7] [EG7] [EA927] [SKR] [EG20] [I1362] [REC] [I1120] [SKR] [I1653] [I1120]
726,726,"[('1828', 1, 'S'), ('1183', 1, 'N'), ('1694', 1, 'S')]",[SKR] [EG3] [EG25] [EG2] [REC] [I1828] [SKR] [I1183] [REC] [EG23] [SKR] [EG23] [ED297] [REC] [I1694] [ED297] [EG3] [EA2247] [ED297]
727,727,"[('328', 1, 'N'), ('777', 1, 'N'), ('824', 1, 'S'), ('777', 1, 'S')]",[REC] [EG2] [EG7] [EG41] [SKR] [I328] [REC] [EG41] [SKR] [I777] [REC] [I824] [I777] [EG41] [EG7]
728,728,"[('516', 1, 'S')]",[SKR] [EG2] [EG25] [REC] [EG25] [SKR] [ED489] [ED114] [REC] [I516] [EA906]
729,729,"[('890', 1, 'N'), ('890', 1, 'S'), ('653', 1, 'S'), ('653', 1, 'N'), ('653', 1, 'S'), ('57', 1, 'S'), ('653', 1, 'S'), ('653', 1, 'S'), ('369', 1, 'S'), ('990', 1, 'S'), ('369', 1, 'S')]",[SKR] [EG65] [EG3] [I890] [REC] [I890] [I653] [SKR] [I653] [EG2] [EG3] [REC] [I653] [I57] [I653] [I653] [I369] [I990] [I369]
730,730,"[('1397', 1, 'N'), ('837', 1, 'N'), ('1206', 1, 'S'), ('1709', 1, 'S'), ('653', 1, 'S'), ('890', 1, 'S'), ('1397', 1, 'S'), ('57', 1, 'S')]",[SKR] [I1397] [I837] [REC] [EG2] [I1206] [I1709] [I653] [I890] [I1397] [I57] [EG2]
731,731,"[('430', 1, 'S'), ('1017', 1, 'S'), ('430', 1, 'N'), ('430', 1, 'S'), ('1017', 1, 'N'), ('1017', 1, 'S'), ('430', 1, 'N'), ('430', 1, 'S'), ('1017', 1, 'S'), ('914', 1, 'N')]",[SKR] [EG3] [EG3] [REC] [I430] [I1017] [SKR] [I430] [REC] [I430] [EG3] [EA1574] [EA3360] [EA3690] [EA696] [SKR] [EA1574] [I1017] [REC] [I1017] [SKR] [I430] [REC] [I430] [I1017] [SKR] [I914]
732,732,"[('1075', 1, 'N'), ('417', 1, 'S'), ('417', 1, 'N'), ('252', 1, 'S'), ('1362', 1, 'N')]",[SKR] [I1075] [REC] [I417] [SKR] [I417] [REC] [EG7] [I252] [SKR] [I1362]
733,733,"[('30', 1, 'S'), ('30', 1, 'N'), ('663', 1, 'S'), ('92', 1, 'N'), ('92', 1, 'N'), ('1683', 1, 'S'), ('92', 1, 'S')]",[REC] [I30] [SKR] [I30] [EG25] [EG2] [REC] [EG2] [EG25] [I663] [EA369] [EA369] [SKR] [EA369] [EA369] [REC] [EA369] [SKR] [I92] [EA1777] [I92] [EA3418] [REC] [I1683] [I92]
734,734,"[('843', 1, 'N'), ('1067', 1, 'S'), ('111', 1, 'S'), ('1613', 1, 'S'), ('1613', 1, 'N')]",[SKR] [EG65] [I843] [REC] [EG65] [I1067] [I111] [SKR] [EA2542] [EG65] [EG65] [EG65] [REC] [I1613] [EA1370] [SKR] [I1613]
735,735,"[('697', 1, 'N'), ('120', 1, 'S'), ('8', 1, 'S'), ('120', 1, 'N'), ('1776', 1, 'S')]",[SKR] [EG2] [EG3] [I697] [REC] [I120] [I8] [SKR] [I120] [REC] [EG2] [SKR] [EA2121] [REC] [I1776]
736,736,"[('1241', 1, 'N'), ('1608', 1, 'S'), ('1241', 1, 'S'), ('432', 1, 'S'), ('432', 1, 'S'), ('432', 1, 'S'), ('784', 1, 'S')]",[REC] [EG41] [EG3] [EG65] [SKR] [EG65] [EG2] [EG25] [EG57] [EG20] [EG33] [EG55] [I1241] [EG7] [REC] [I1608] [I1241] [I432] [I432] [I432] [I784]
737,737,"[('113', 1, 'N'), ('113', 1, 'S'), ('113', 1, 'S')]",[REC] [EG3] [SKR] [I113] [EG3] [REC] [I113] [I113] [EA2472] [EA1280] [EA1065] [EA1262] [ED161]
738,738,"[('1362', 1, 'N'), ('8', 1, 'S'), ('8', 1, 'N'), ('120', 1, 'N'), ('843', 1, 'S'), ('843', 1, 'S'), ('679', 1, 'S'), ('1362', 1, 'S'), ('679', 1, 'N'), ('1230', 1, 'N'), ('843', 1, 'S')]",[SKR] [I1362] [EG7] [REC] [I8] [SKR] [I8] [I120] [REC] [I843] [EG25] [I843] [EG25] [EG7] [I679] [I1362] [SKR] [I679] [I1230] [REC] [I843]
739,739,"[('245', 1, 'N'), ('1810', 1, 'N'), ('1132', 1, 'S'), ('1005', 1, 'S'), ('219', 1, 'S'), ('219', 1, 'N'), ('1132', 1, 'N'), ('1132', 1, 'N')]",[SKR] [I245] [I1810] [ED1073] [REC] [I1132] [EA3520] [SKR] [EA2837] [EA3179] [REC] [I1005] [EA2837] [SKR] [EA3475] [REC] [I219] [SKR] [I219] [I1132] [I1132]
740,740,"[('60', 1, 'N'), ('847', 1, 'S'), ('843', 1, 'S'), ('847', 1, 'N'), ('843', 1, 'N'), ('8', 1, 'S'), ('120', 1, 'S'), ('120', 1, 'S'), ('67', 1, 'S'), ('120', 1, 'S')]",[SKR] [I60] [REC] [I847] [I843] [SKR] [I847] [I843] [REC] [ED291] [I8] [I120] [EA2121] [I120] [I67] [I120]
741,741,"[('1142', 1, 'N'), ('1565', 1, 'S')]",[SKR] [EG2] [REC] [EG2] [SKR] [I1142] [REC] [EA427] [I1565] [EA427]
742,742,"[('1195', 1, 'N'), ('62', 1, 'N'), ('461', 1, 'S'), ('382', 1, 'S')]",[SKR] [EG3] [I1195] [REC] [EG3] [SKR] [I62] [EA2170] [REC] [I461] [EA2147] [I382]
743,743,"[('1571', 1, 'S'), ('1863', 1, 'N'), ('1670', 1, 'S'), ('1261', 1, 'S'), ('850', 1, 'S')]",[SKR] [EG2] [EG57] [REC] [I1571] [SKR] [I1863] [EA2326] [EA3377] [EA528] [REC] [EA2326] [EA3377] [I1670] [I1261] [EG57] [EA2326] [I850]
744,744,"[('1573', 1, 'N'), ('103', 1, 'S'), ('1494', 1, 'S'), ('1494', 1, 'N'), ('1297', 1, 'S'), ('1532', 1, 'N')]",[SKR] [EG57] [REC] [EG57] [ED1094] [SKR] [I1573] [REC] [I103] [I1494] [EA3633] [EA2836] [EG2] [SKR] [I1494] [REC] [ED1094] [I1297] [SKR] [ED1094] [I1532]
745,745,"[('574', 1, 'N'), ('1709', 1, 'N'), ('677', 1, 'S')]",[SKR] [EG2] [EG65] [I574] [I1709] [REC] [I677] [EG65] [EG3] [EA3265] [EA885] [EA2260] [EA1200] [EG28]
746,746,"[('1501', 1, 'S'), ('1357', 1, 'S'), ('1503', 1, 'S'), ('6', 1, 'N')]",[REC] [I1501] [EA2082] [EA213] [EA2082] [I1357] [EA1422] [EG3] [I1503] [SKR] [I6]
747,747,"[('981', 1, 'N'), ('981', 1, 'S'), ('852', 1, 'N'), ('1139', 1, 'S'), ('1139', 1, 'S')]",[SKR] [I981] [REC] [I981] [EA2379] [SKR] [EA2379] [I852] [REC] [I1139] [I1139]
748,748,"[('332', 1, 'N'), ('332', 1, 'S'), ('332', 1, 'N'), ('845', 1, 'S'), ('653', 1, 'S'), ('1397', 1, 'N'), ('272', 1, 'N'), ('77', 1, 'S'), ('1784', 1, 'S')]",[SKR] [I332] [REC] [I332] [SKR] [I332] [REC] [I845] [I653] [EG2] [SKR] [I1397] [I272] [REC] [I77] [I1784] [ED915]
749,749,"[('1499', 1, 'S'), ('37', 1, 'S'), ('1282', 1, 'S')]",[SKR] [EG2] [EG7] [EG25] [REC] [I1499] [I37] [I1282] [EA3725]
750,750,"[('890', 1, 'N'), ('890', 1, 'S'), ('861', 1, 'S'), ('890', 1, 'N'), ('861', 1, 'N'), ('1315', 1, 'S'), ('653', 1, 'S'), ('1339', 1, 'S'), ('653', 1, 'S'), ('1339', 1, 'N')]",[SKR] [EG2] [I890] [REC] [I890] [I861] [SKR] [I890] [I861] [REC] [I1315] [I653] [I1339] [I653] [SKR] [I1339]
751,751,"[('1799', 1, 'N'), ('1812', 1, 'S'), ('653', 1, 'N'), ('861', 1, 'N'), ('1213', 1, 'S'), ('1799', 1, 'S'), ('1812', 1, 'S')]",[SKR] [EG3] [EG6] [REC] [EG3] [SKR] [I1799] [EA3501] [REC] [I1812] [SKR] [I653] [I861] [REC] [I1213] [EA2247] [I1799] [I1812] [SKR] [EG2] [EG20] [REC] [EG20]
752,752,"[('1199', 1, 'S'), ('187', 1, 'N'), ('485', 1, 'S'), ('736', 1, 'S'), ('1199', 1, 'S')]",[REC] [I1199] [EA1260] [SKR] [EA1260] [REC] [EA1260] [SKR] [EA1260] [EA1260] [I187] [REC] [I485] [I736] [I1199] [SKR] [EA1260]
753,753,"[('273', 1, 'S'), ('533', 1, 'S'), ('1857', 1, 'S'), ('1857', 1, 'N')]",[SKR] [EG20] [REC] [EG20] [I273] [I533] [EA1280] [SKR] [EA1280] [REC] [EA217] [I1857] [SKR] [I1857]
754,754,"[('1699', 1, 'N'), ('1362', 1, 'S'), ('273', 1, 'S'), ('273', 1, 'N'), ('1362', 1, 'N'), ('1362', 1, 'S'), ('273', 1, 'N')]",[SKR] [I1699] [REC] [I1362] [I273] [SKR] [I273] [I1362] [REC] [I1362] [SKR] [I273]
755,755,"[('879', 1, 'S'), ('1159', 1, 'S'), ('879', 1, 'N'), ('1645', 1, 'S')]",[SKR] [EG3] [EG7] [EG65] [REC] [EG3] [I879] [EG7] [I1159] [SKR] [I879] [EA2941] [REC] [I1645]
756,756,"[('138', 1, 'N'), ('697', 1, 'S'), ('697', 1, 'S'), ('92', 1, 'N'), ('1249', 1, 'N'), ('126', 1, 'S')]",[SKR] [I138] [REC] [I697] [I697] [SKR] [ED568] [I92] [I1249] [REC] [I126]
757,757,"[('665', 1, 'S'), ('665', 1, 'S'), ('445', 1, 'N'), ('296', 1, 'S')]",[REC] [I665] [EA3280] [I665] [SKR] [I445] [EG2] [REC] [I296] [EG3]
758,758,"[('418', 1, 'N'), ('418', 1, 'S'), ('649', 1, 'S')]",[REC] [EG65] [SKR] [EG65] [I418] [EG41] [REC] [I418] [SKR] [EG41] [REC] [I649]
759,759,"[('845', 1, 'N'), ('116', 1, 'S'), ('1775', 1, 'S'), ('1355', 1, 'N'), ('1775', 1, 'S'), ('696', 1, 'N'), ('1775', 1, 'S'), ('293', 1, 'S'), ('1622', 1, 'S'), ('293', 1, 'N'), ('1622', 1, 'N'), ('1622', 1, 'S'), ('293', 1, 'S'), ('1622', 1, 'N'), ('1775', 1, 'S')]",[SKR] [EG25] [I845] [REC] [I116] [I1775] [SKR] [I1355] [REC] [I1775] [SKR] [I696] [REC] [I1775] [SKR] [EG25] [REC] [I293] [I1622] [SKR] [I293] [I1622] [REC] [I1622] [I293] [SKR] [I1622] [REC] [I1775]
760,760,"[('1400', 1, 'N'), ('933', 1, 'N'), ('1400', 1, 'S'), ('1400', 1, 'S'), ('273', 1, 'S'), ('273', 1, 'S')]",[SKR] [I1400] [I933] [REC] [EG2] [I1400] [I1400] [I273] [I273]
761,761,"[('1348', 1, 'N'), ('984', 1, 'S'), ('149', 1, 'S'), ('984', 1, 'N'), ('1424', 1, 'N'), ('372', 1, 'N'), ('1424', 1, 'N')]",[SKR] [I1348] [EG3] [REC] [I984] [EG3] [I149] [SKR] [I984] [REC] [EG3] [SKR] [I1424] [I372] [I1424]
762,762,"[('1440', 1, 'S'), ('1430', 1, 'S'), ('359', 1, 'S')]",[SKR] [EG3] [REC] [I1440] [I1430] [I359]
763,763,"[('159', 1, 'N'), ('10', 1, 'N'), ('10', 1, 'S'), ('10', 1, 'N'), ('1193', 1, 'S'), ('751', 1, 'N'), ('1810', 1, 'N'), ('1193', 1, 'N'), ('6', 1, 'N')]",[SKR] [I159] [I10] [REC] [I10] [SKR] [I10] [REC] [I1193] [SKR] [I751] [I1810] [EA2492] [I1193] [EA2492] [REC] [EA2147] [SKR] [I6]
764,764,"[('1863', 1, 'S'), ('1863', 1, 'S'), ('593', 1, 'S'), ('1210', 1, 'N'), ('638', 1, 'S'), ('47', 1, 'S'), ('1594', 1, 'S')]",[REC] [EG21] [SKR] [EG2] [EG21] [REC] [EG41] [EG2] [I1863] [EA3377] [EG41] [EG2] [I1863] [SKR] [EG2] [REC] [I593] [EA3377] [SKR] [I1210] [REC] [I638] [EA1295] [EA459] [I47] [I1594] [EG2] [EG41]
765,765,"[('346', 1, 'S'), ('94', 1, 'S'), ('605', 1, 'S'), ('1346', 1, 'S'), ('1256', 1, 'S')]",[SKR] [EG2] [REC] [EG2] [EG35] [EG23] [EG2] [SKR] [EG35] [REC] [I346] [EG35] [EG21] [EA2665] [I94] [I605] [SKR] [EA2665] [REC] [ED489] [I1346] [EG2] [I1256] [EG2] [EG2]
766,766,"[('1778', 1, 'N'), ('1778', 1, 'S'), ('1863', 1, 'S'), ('628', 1, 'S'), ('1863', 1, 'N'), ('1271', 1, 'S'), ('957', 1, 'S'), ('1271', 1, 'S'), ('957', 1, 'S'), ('1271', 1, 'S'), ('352', 1, 'S'), ('1271', 1, 'S')]",[SKR] [EG2] [EG2] [I1778] [REC] [I1778] [EG3] [SKR] [EG3] [REC] [EG2] [I1863] [I628] [SKR] [I1863] [REC] [I1271] [EG27] [EG2] [I957] [SKR] [EA776] [REC] [EA3198] [EA620] [I1271] [I957] [I1271] [I352] [EA2665] [EA3633] [EG2] [I1271]
767,767,"[('1617', 1, 'S'), ('1536', 1, 'N'), ('605', 1, 'N')]",[SKR] [EG7] [EG2] [REC] [EG2] [SKR] [EG2] [EG41] [EG12] [REC] [I1617] [SKR] [EG2] [EG12] [EG12] [I1536] [REC] [EA2665] [SKR] [I605] [EG12] [EG12] [REC] [EA3340]
768,768,"[('442', 1, 'N'), ('332', 1, 'N'), ('25', 1, 'N'), ('1564', 1, 'S')]",[SKR] [I442] [I332] [I25] [REC] [I1564]
769,769,"[('88', 1, 'N'), ('1812', 1, 'S'), ('694', 1, 'N'), ('1300', 1, 'N'), ('782', 1, 'N'), ('1088', 1, 'S'), ('1782', 1, 'N'), ('1009', 1, 'N'), ('1009', 1, 'S'), ('291', 1, 'S'), ('1009', 1, 'N'), ('1009', 1, 'S'), ('291', 1, 'S')]",[SKR] [EG65] [EG23] [I88] [REC] [I1812] [EA1815] [SKR] [EA1167] [I694] [I1300] [I782] [REC] [I1088] [EA906] [SKR] [I1782] [I1009] [REC] [I1009] [I291] [EA3149] [SKR] [I1009] [REC] [I1009] [I291]
770,770,"[('1415', 1, 'N'), ('330', 1, 'S')]",[SKR] [I1415] [EG3] [EG20] [REC] [EG44] [I330] [EA2159] [EA722] [EA2918] [EA776] [EA3488] [EA1058]
771,771,"[('697', 1, 'N'), ('86', 1, 'N'), ('124', 1, 'S'), ('1091', 1, 'S'), ('1091', 1, 'S'), ('124', 1, 'N')]",[SKR] [I697] [EG65] [I86] [EG6] [REC] [I124] [I1091] [I1091] [SKR] [I124] [REC] [EA1280]
